"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","...18","...19","uid","uid_detail","date_start","date_end"
"DHH_SEX","DHH_SEX_cat2_2","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::DHHA_SEX, cchs2003_p::DHHC_SEX, cchs2005_p::DHHE_SEX, cchs2001_i::DHHA_SEX, cchs2003_i::DHHC_SEX, cchs2005_i::DHHE, [DHH_SEX]","ICES confirmed","cat","2",2,"Female","Female","","2","Female","Sex","Sex","",,"","v_019","d_00110","",""
"DHH_SEX","DHH_SEX_cat2_NA::a","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::DHHA_SEX, cchs2003_p::DHHC_SEX, cchs2005_p::DHHE_SEX, cchs2001_i::DHHA_SEX, cchs2003_i::DHHC_SEX, cchs2005_i::DHHE, [DHH_SEX]","ICES confirmed","cat","NA::a",2,"not applicable","not applicable","","6","not applicable","Sex","Sex","",,"","v_019","d_00111","",""
"DHH_SEX","DHH_SEX_cat2_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::DHHA_SEX, cchs2003_p::DHHC_SEX, cchs2005_p::DHHE_SEX, cchs2001_i::DHHA_SEX, cchs2003_i::DHHC_SEX, cchs2005_i::DHHE, [DHH_SEX]","ICES confirmed","cat","NA::b",2,"missing","missing","","[7,9]","don't know (7); refusal (8); not stated (9)","Sex","Sex","",,"","v_019","d_00112","",""
"DHH_SEX","DHH_SEX_cat2_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::DHHA_SEX, cchs2003_p::DHHC_SEX, cchs2005_p::DHHE_SEX, cchs2001_i::DHHA_SEX, cchs2003_i::DHHC_SEX, cchs2005_i::DHHE, [DHH_SEX]","ICES confirmed","cat","NA::b",2,"missing","missing","","else","else","Sex","Sex","",,"","v_019","d_00113","",""
"DHH_AGE","","cont","cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_AGE, cchs2003_i::DHHC_AGE, cchs2005_i::DHHE_AGE, [DHH_AGE]","ICES altered","cont","copy",,"Age","continuous age","years","[12,102]","Age","Age","Continuous age","Share files have continuous age.",,"","v_020","d_00114","",""
"DHH_AGE","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_AGE, cchs2003_i::DHHC_AGE, cchs2005_i::DHHE_AGE, [DHH_AGE]","ICES altered","cont","NA::a",,"not applicable","not applicable","years","96","not applicable","Age","Continuous age","",,"","v_020","d_00115","",""
"DHH_AGE","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_AGE, cchs2003_i::DHHC_AGE, cchs2005_i::DHHE_AGE, [DHH_AGE]","ICES altered","cont","NA::b",,"missing","missing","years","[97,99]","don't know (97); refusal (98); not stated (99)","Age","Continuous age","",,"","v_020","d_00116","",""
"DHH_AGE","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_AGE, cchs2003_i::DHHC_AGE, cchs2005_i::DHHE_AGE, [DHH_AGE]","ICES altered","cont","NA::b",,"missing","missing","years","else","else","Age","Continuous age","",,"","v_020","d_00117","",""
"DHH_MS","DHH_MS_cat4_1","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","1",4,"Married","Married","","1","Married","Marital status","2001:Marital status - (G); [Marital status]","",,"","v_021","d_00118","",""
"DHH_MS","DHH_MS_cat4_2","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","2",4,"Common-law","Common-law","","2","Common-law","Marital status","2001:Marital status - (G); [Marital status]","",,"","v_021","d_00119","",""
"DHH_MS","DHH_MS_cat4_3","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","3",4,"Widow/Sep/Div","Widow/Sep/Div","","[3,5]","Widow/Sep/Div","Marital status","2001:Marital status - (G); [Marital status]","",,"","v_021","d_00120","",""
"DHH_MS","DHH_MS_cat4_4","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","4",4,"Single/Never mar.","Single/Never mar.","","6","Single/Never mar.","Marital status","2001:Marital status - (G); [Marital status]","",,"","v_021","d_00121","",""
"DHH_MS","DHH_MS_cat4_NA::a","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","NA::a",4,"not applicable","not applicable","","96","not applicable","Marital status","2001:Marital status - (G); [Marital status]","",,"","v_021","d_00122","",""
"DHH_MS","DHH_MS_cat4_NA::b","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","NA::b",4,"missing","missing","","[97,99]","don't know (97); refusal (98); not stated (99)","Marital status","2001:Marital status - (G); [Marital status]","",,"","v_021","d_00123","",""
"DHH_MS","DHH_MS_cat4_NA::b","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","NA::b",4,"missing","missing","","else","else","Marital status","2001:Marital status - (G); [Marital status]","",,"","v_021","d_00124","",""
"DHH_MS_A","DHH_MS_DemPoRT_cat3_1","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","1",4,"Married/Common-law","Married/Common-law","","[1,2]","Married/Common-law","Marital status","2001:Marital status - (G); [Marital status]","DemPoRt marriage categories",,"","v_022","d_00125","",""
"DHH_MS_A","DHH_MS_DemPoRT_cat3_2","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","2",4,"Sep/Div","Sep/Div","","[4,5]","Sep/Div","Marital status","2001:Marital status - (G); [Marital status]","DemPoRt marriage categories",,"","v_022","d_00126","",""
"DHH_MS_A","DHH_MS_DemPoRT_cat3_3","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","3",4,"Widow","Widow","","3","Widow","Marital status","2001:Marital status - (G); [Marital status]","DemPoRt marriage categories",,"","v_022","d_00127","",""
"DHH_MS_A","DHH_MS_DemPoRT_cat3_3","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","4",4,"Single ","Single ","","6","Single ","Marital status","2001:Marital status - (G); [Marital status]","DemPoRt marriage categories",,"","v_022","d_00128","",""
"DHH_MS_A","DHH_MS_DemPoRT_cat3_NA::a","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","NA::a",4,"not applicable","not applicable","","96","not applicable","Marital status","2001:Marital status - (G); [Marital status]","DemPoRt marriage categories",,"","v_022","d_00129","",""
"DHH_MS_A","DHH_MS_DemPoRT_cat3_NA::b","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","NA::b",4,"missing","missing","","[97,99]","don't know (97); refusal (98); not stated (99)","Marital status","2001:Marital status - (G); [Marital status]","DemPoRt marriage categories",,"","v_022","d_00130","",""
"DHH_MS_A","DHH_MS_DemPoRT_cat3_NA::b","cat","cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_i::DHHA_MS, cchs2003_i::DHHC_MS, cchs2005_i::DHHE_MS, [DHH_MS]","ICES specific","cat","NA::b",4,"missing","missing","","else","else","Marital status","2001:Marital status - (G); [Marital status]","DemPoRt marriage categories",,"","v_022","d_00131","",""
"EDUDR04","EDUDR04_cat4_1","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]","ICES confirmed","cat","1",4,"Less than high school","Less than High School","","1","< Than Secondary","Highest education","Highest level/education - 4 categories","Slight change in wording of categories from CCHS 2011 onwards",,"","v_023","d_00132","",""
"EDUDR04","EDUDR04_cat4_2","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]","ICES confirmed","cat","2",4,"High school graduate","High School Graduate","","2","Secondary grad","Highest education","Highest level/education - 4 categories","",,"","v_023","d_00133","",""
"EDUDR04","EDUDR04_cat4_3","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]","ICES confirmed","cat","3",4,"Some post-secondary education","Some post-secondary education","","3","Other post-sec.","Highest education","Highest level/education - 4 categories","",,"","v_023","d_00134","",""
"EDUDR04","EDUDR04_cat4_4","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]","ICES confirmed","cat","4",4,"Post-secondary graduate","Post-secondary graduate","","4","Post-sec. grad","Highest education","Highest level/education - 4 categories","",,"","v_023","d_00135","",""
"EDUDR04","EDUDR04_cat4_NA::a","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]","ICES confirmed","cat","NA::a",4,"not applicable","not applicable","","6","not applicable","Highest education","Highest level/education - 4 categories","",,"","v_023","d_00136","",""
"EDUDR04","EDUDR04_cat4_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]","ICES confirmed","cat","NA::b",4,"missing","missing","","[7,9]","don't know (7); refusal (8); not stated (9)","Highest education","Highest level/education - 4 categories","CCHS 2001 does not have don't know (7) or refusal (8); CCHS 2001 ICES has don't know (7) and refusal (8)",,"","v_023","d_00137","",""
"EDUDR04","EDUDR04_cat4_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]","ICES confirmed","cat","NA::b",4,"missing","missing","","else","else","Highest education","Highest level/education - 4 categories","",,"","v_023","d_00138","",""
"FVCDJUI","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]","ICES confirmed","cont","copy",,"Daily juice","Daily juice","","[0,47]","Daily consumption - fruit juice - (D)","Juice consumption","Daily consumption - fruit juice (D)","",,"","v_024","d_00139","",""
"FVCDJUI","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]","ICES confirmed","cont","NA::a",,"not applicable","not applicable","","999.6","Not applicable","Juice consumption","Daily consumption - fruit juice (D)","",,"","v_024","d_00140","",""
"FVCDJUI","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]","ICES confirmed","cont","NA::b",,"missing","missing","","[999.7,999.9]","don't know (999.7); refusal (999.8); not stated (999.9)","Juice consumption","Daily consumption - fruit juice (D)","Don't know (999.7) and refusal (999.8) not included in 2001 CCHS",,"","v_024","d_00141","",""
"FVCDJUI","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]","ICES confirmed","cont","NA::b",,"missing","missing","","else","else","Juice consumption","Daily consumption - fruit juice (D)","",,"","v_024","d_00142","",""
"FVCDPOT","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]","ICES confirmed","cont","copy",,"Daily potatoes","Daily potatoes","","[0,30]","Daily consumption - potatoes - (D)","Potato consumption","Daily consumption - potatoes (D)","",,"","v_025","d_00143","",""
"FVCDPOT","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]","ICES confirmed","cont","NA::a",,"not applicable","not applicable","","999.6","Not applicable","Potato consumption","Daily consumption - potatoes (D)","",,"","v_025","d_00144","",""
"FVCDPOT","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]","ICES confirmed","cont","NA::b",,"missing","missing","","[999.7,999.9]","don't know (999.7); refusal (999.8); not stated (999.9)","Potato consumption","Daily consumption - potatoes (D)","Don't know (999.7) and refusal (999.8) not included in 2001 CCHS",,"","v_025","d_00145","",""
"FVCDPOT","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]","ICES confirmed","cont","NA::b",,"missing","missing","","else","else","Potato consumption","Daily consumption - potatoes (D)","",,"","v_025","d_00146","",""
